transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,product_category,product_type,product_detail,unit_price,quantity,total_amount,payment_method,customer_id
2008,2025-03-20,16:39:04,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1320
2009,2025-03-20,16:06:39,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1360
2010,2025-03-21,07:05:00,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1351
2011,2025-03-21,11:40:33,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Cash,1418
2012,2025-03-21,12:46:43,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Cash,1440
2013,2025-03-21,06:11:12,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1449
2014,2025-03-21,15:04:12,2,Riverside Mall,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Mobile Pay,1164
2015,2025-03-21,11:53:37,2,Riverside Mall,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1211
2016,2025-03-21,12:52:22,3,Uptown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Cash,1271
2017,2025-03-21,15:04:03,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Mobile Pay,1176
2018,2025-03-21,07:48:57,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Mobile Pay,1006
2019,2025-03-21,14:58:58,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1348
2020,2025-03-21,15:20:28,1,Downtown,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Credit Card,1415
2021,2025-03-21,15:20:34,4,Airport Terminal 2,110,Tea,Brewed Tea,Earl Grey,2.75,4,11.0,Credit Card,1097
2022,2025-03-21,15:26:29,2,Riverside Mall,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,3,8.85,Mobile Pay,1166
2023,2025-03-21,16:29:28,4,Airport Terminal 2,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Mobile Pay,1377
2024,2025-03-21,17:50:20,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1445
2025,2025-03-21,06:50:52,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Cash,1088
2026,2025-03-21,07:25:30,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Cash,1172
2027,2025-03-21,08:53:54,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Cash,1116
2028,2025-03-21,12:54:10,5,Lakeside Plaza,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Cash,1340
2029,2025-03-21,18:45:30,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Credit Card,1072
2030,2025-03-21,12:00:19,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Credit Card,1173
2031,2025-03-21,14:38:08,5,Lakeside Plaza,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1174
2032,2025-03-21,13:30:04,2,Riverside Mall,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Credit Card,1189
2033,2025-03-21,15:58:55,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,3,11.55,Mobile Pay,1324
2034,2025-03-21,13:36:50,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Mobile Pay,1099
2035,2025-03-21,15:39:15,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1127
2036,2025-03-21,10:56:06,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1075
2037,2025-03-21,13:38:57,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,3,37.5,Credit Card,1372
2038,2025-03-21,15:50:49,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1073
2039,2025-03-21,09:40:00,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1422
2040,2025-03-21,15:20:31,5,Lakeside Plaza,105,Coffee,Latte,Latte - Large,4.25,4,17.0,Mobile Pay,1309
2041,2025-03-21,18:38:38,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Cash,1375
2042,2025-03-22,16:18:15,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,2,25.0,Credit Card,1216
2043,2025-03-22,09:09:18,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1333
2044,2025-03-22,11:49:58,4,Airport Terminal 2,103,Coffee,Espresso,Espresso Shot,2.2,4,8.8,Credit Card,1228
2045,2025-03-22,14:48:20,5,Lakeside Plaza,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1140
2046,2025-03-22,09:37:08,2,Riverside Mall,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Cash,1008
2047,2025-03-22,12:09:20,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Credit Card,1192
2048,2025-03-22,11:20:39,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Credit Card,1017
2049,2025-03-22,17:03:46,3,Uptown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Credit Card,1067
2050,2025-03-22,08:33:10,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,3,12.75,Cash,1120
2051,2025-03-22,10:26:21,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Credit Card,1252
2052,2025-03-22,12:50:25,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,2,25.0,Mobile Pay,1280
2053,2025-03-22,08:48:58,2,Riverside Mall,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,3,6.3,Credit Card,1116
2054,2025-03-22,07:53:44,5,Lakeside Plaza,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Cash,1021
2055,2025-03-22,18:08:32,2,Riverside Mall,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Mobile Pay,1198
2056,2025-03-22,13:18:31,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1365
2057,2025-03-22,07:37:02,5,Lakeside Plaza,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1298
2058,2025-03-22,14:23:32,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,3,6.6,Credit Card,1084
2059,2025-03-22,06:40:47,2,Riverside Mall,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Credit Card,1136
2060,2025-03-22,08:12:48,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Cash,1171
2061,2025-03-22,08:18:28,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Mobile Pay,1308
2062,2025-03-22,08:07:02,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1054
2063,2025-03-22,15:47:47,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1353
2064,2025-03-22,11:03:41,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Mobile Pay,1290
2065,2025-03-22,13:19:00,3,Uptown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Mobile Pay,1092
2066,2025-03-22,18:24:46,2,Riverside Mall,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1200
2067,2025-03-22,12:38:18,2,Riverside Mall,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Mobile Pay,1341
2068,2025-03-22,14:56:00,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,3,6.6,Cash,1317
2069,2025-03-22,18:19:28,1,Downtown,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Mobile Pay,1290
2070,2025-03-22,11:41:12,1,Downtown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,4,11.8,Mobile Pay,1379
2071,2025-03-22,12:01:19,1,Downtown,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Credit Card,1061
2072,2025-03-22,18:56:51,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,3,6.3,Mobile Pay,1061
2073,2025-03-22,08:07:05,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Mobile Pay,1233
2074,2025-03-23,09:44:36,5,Lakeside Plaza,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Credit Card,1374
2075,2025-03-23,11:24:01,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Mobile Pay,1221
2076,2025-03-23,19:36:57,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1032
2077,2025-03-23,15:12:51,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1343
2078,2025-03-23,15:51:00,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,4,17.8,Mobile Pay,1022
2079,2025-03-23,18:31:50,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1434
2080,2025-03-23,07:23:29,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Cash,1278
2081,2025-03-23,13:20:47,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Cash,1208
2082,2025-03-23,12:22:49,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Credit Card,1416
2083,2025-03-23,11:27:05,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Credit Card,1070
2084,2025-03-23,12:34:55,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Credit Card,1021
2085,2025-03-23,13:53:47,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1408
2086,2025-03-23,07:26:56,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1256
2087,2025-03-23,14:16:59,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1084
2088,2025-03-23,08:46:53,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Mobile Pay,1280
2089,2025-03-23,09:22:47,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Mobile Pay,1384
2090,2025-03-23,08:44:57,2,Riverside Mall,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Cash,1366
2091,2025-03-23,13:58:04,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Credit Card,1156
2092,2025-03-23,16:34:40,4,Airport Terminal 2,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Cash,1417
2093,2025-03-23,09:13:11,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,2,5.0,Cash,1348
2094,2025-03-23,18:27:22,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Credit Card,1005
2095,2025-03-23,11:13:19,3,Uptown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1301
2096,2025-03-23,15:02:31,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1015
2097,2025-03-23,15:49:06,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1300
2098,2025-03-23,19:24:02,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,4,11.8,Mobile Pay,1388
2099,2025-03-23,13:05:15,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Credit Card,1366
2100,2025-03-23,11:21:15,1,Downtown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Cash,1240
2101,2025-03-24,09:26:06,5,Lakeside Plaza,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1065
2102,2025-03-24,12:32:11,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1356
2103,2025-03-24,09:07:44,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Mobile Pay,1089
2104,2025-03-24,07:38:21,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Cash,1351
2105,2025-03-24,12:15:00,1,Downtown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Mobile Pay,1381
2106,2025-03-24,07:11:14,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1349
2107,2025-03-24,15:51:44,4,Airport Terminal 2,108,Coffee,Cold Brew,Cold Brew - Large,4.45,3,13.35,Cash,1059
2108,2025-03-24,15:38:36,2,Riverside Mall,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1254
2109,2025-03-24,15:57:44,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Cash,1278
2110,2025-03-24,09:35:44,4,Airport Terminal 2,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Cash,1033
2111,2025-03-24,11:58:15,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,3,8.85,Cash,1448
2112,2025-03-24,07:11:42,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1337
2113,2025-03-24,09:04:50,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Credit Card,1298
2114,2025-03-24,09:09:19,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1359
2115,2025-03-24,13:00:07,3,Uptown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1136
2116,2025-03-24,17:08:20,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,3,8.25,Credit Card,1440
2117,2025-03-24,14:30:30,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1088
2118,2025-03-24,08:08:54,5,Lakeside Plaza,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Mobile Pay,1440
2119,2025-03-24,19:04:36,4,Airport Terminal 2,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Mobile Pay,1320
2120,2025-03-24,16:26:03,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Mobile Pay,1021
2121,2025-03-24,08:46:59,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1230
2122,2025-03-24,12:50:32,2,Riverside Mall,105,Coffee,Latte,Latte - Large,4.25,3,12.75,Mobile Pay,1330
2123,2025-03-25,14:18:31,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1221
2124,2025-03-25,13:45:57,4,Airport Terminal 2,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Credit Card,1395
2125,2025-03-25,11:29:41,3,Uptown,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Credit Card,1174
2126,2025-03-25,17:54:30,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1197
2127,2025-03-25,17:38:38,5,Lakeside Plaza,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Cash,1293
2128,2025-03-25,15:21:34,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Cash,1323
2129,2025-03-25,17:38:32,3,Uptown,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Mobile Pay,1165
2130,2025-03-25,10:19:12,5,Lakeside Plaza,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Credit Card,1265
2131,2025-03-25,14:42:42,3,Uptown,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Mobile Pay,1313
2132,2025-03-25,08:43:23,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Credit Card,1283
2133,2025-03-25,08:46:46,4,Airport Terminal 2,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,3,37.5,Credit Card,1326
2134,2025-03-25,08:41:51,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1125
2135,2025-03-25,13:09:16,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Cash,1129
2136,2025-03-25,19:00:04,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Mobile Pay,1130
2137,2025-03-25,14:17:32,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1101
2138,2025-03-25,14:30:27,4,Airport Terminal 2,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Cash,1061
2139,2025-03-25,15:03:02,1,Downtown,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Cash,1142
2140,2025-03-25,08:06:59,5,Lakeside Plaza,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Credit Card,1216
2141,2025-03-25,06:21:39,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Credit Card,1145
2142,2025-03-25,14:36:48,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1282
2143,2025-03-25,06:37:20,2,Riverside Mall,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Mobile Pay,1087
2144,2025-03-25,13:01:10,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1379
2145,2025-03-25,08:15:54,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1123
2146,2025-03-25,17:17:06,2,Riverside Mall,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1343
2147,2025-03-25,12:14:06,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Credit Card,1209
2148,2025-03-25,15:24:54,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Cash,1194
2149,2025-03-25,17:31:27,3,Uptown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Credit Card,1268
2150,2025-03-25,13:24:53,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1105
2151,2025-03-26,08:25:13,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1180
2152,2025-03-26,17:24:38,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,3,8.25,Credit Card,1012
2153,2025-03-26,14:04:28,5,Lakeside Plaza,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1011
2154,2025-03-26,11:31:27,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Cash,1217
2155,2025-03-26,09:23:58,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,4,13.0,Cash,1245
2156,2025-03-26,14:51:12,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,2,25.0,Credit Card,1195
2157,2025-03-26,15:10:05,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Cash,1283
2158,2025-03-26,18:28:09,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1439
2159,2025-03-26,11:10:33,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Cash,1446
2160,2025-03-26,09:30:27,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,3,10.95,Cash,1120
2161,2025-03-26,07:06:17,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Credit Card,1091
2162,2025-03-26,15:46:11,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1095
2163,2025-03-26,16:49:17,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1010
2164,2025-03-26,08:03:30,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1067
2165,2025-03-26,14:17:29,5,Lakeside Plaza,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Credit Card,1089
2166,2025-03-26,14:48:02,2,Riverside Mall,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Cash,1193
2167,2025-03-26,13:31:43,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Credit Card,1281
2168,2025-03-26,12:41:33,4,Airport Terminal 2,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1310
2169,2025-03-26,13:26:10,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Cash,1255
2170,2025-03-26,07:23:53,1,Downtown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Mobile Pay,1309
2171,2025-03-26,09:01:20,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Cash,1384
2172,2025-03-26,12:37:50,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Credit Card,1071
2173,2025-03-26,09:01:57,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1224
2174,2025-03-26,15:23:56,4,Airport Terminal 2,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1066
2175,2025-03-26,18:57:40,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,3,13.35,Credit Card,1151
2176,2025-03-26,17:56:41,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,3,6.3,Credit Card,1039
2177,2025-03-26,13:02:59,3,Uptown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,4,50.0,Credit Card,1433
2178,2025-03-26,08:59:32,3,Uptown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1051
2179,2025-03-26,07:32:13,5,Lakeside Plaza,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Cash,1190
2180,2025-03-27,10:20:18,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1410
2181,2025-03-27,15:27:48,1,Downtown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Mobile Pay,1341
2182,2025-03-27,07:09:59,5,Lakeside Plaza,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,2,25.0,Credit Card,1169
2183,2025-03-27,08:48:58,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Credit Card,1315
2184,2025-03-27,07:19:00,4,Airport Terminal 2,108,Coffee,Cold Brew,Cold Brew - Large,4.45,4,17.8,Credit Card,1099
2185,2025-03-27,16:56:09,2,Riverside Mall,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1290
2186,2025-03-27,19:10:54,2,Riverside Mall,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1372
2187,2025-03-27,12:10:59,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Cash,1058
2188,2025-03-27,14:23:54,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1132
2189,2025-03-27,14:20:33,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1349
2190,2025-03-27,15:51:38,5,Lakeside Plaza,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,2,25.0,Credit Card,1125
2191,2025-03-27,12:21:32,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Mobile Pay,1370
2192,2025-03-27,16:16:06,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Credit Card,1284
2193,2025-03-27,12:09:59,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1277
2194,2025-03-27,12:21:19,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1083
2195,2025-03-27,17:03:27,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1221
2196,2025-03-27,10:23:07,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Mobile Pay,1249
2197,2025-03-27,14:25:27,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Credit Card,1146
2198,2025-03-27,08:20:37,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1042
2199,2025-03-27,08:27:31,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,3,7.5,Mobile Pay,1406
2200,2025-03-27,06:11:02,2,Riverside Mall,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1431
2201,2025-03-27,07:57:19,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Mobile Pay,1019
2202,2025-03-27,14:52:59,1,Downtown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Mobile Pay,1087
2203,2025-03-27,09:18:39,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Mobile Pay,1036
2204,2025-03-28,12:54:16,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1397
2205,2025-03-28,14:44:18,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1436
2206,2025-03-28,16:22:32,2,Riverside Mall,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1334
2207,2025-03-28,16:15:50,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,4,13.6,Credit Card,1158
2208,2025-03-28,12:45:09,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1030
2209,2025-03-28,08:28:08,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1037
2210,2025-03-28,14:45:30,3,Uptown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1062
2211,2025-03-28,18:13:57,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1017
2212,2025-03-28,10:03:02,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Credit Card,1411
